beta	tstat	pvalue
0.033371691185708	0.541594923892057	0.589497979262961
0.069764879267776	0.781691538984931	0.43654266180069
-0.0427032034409871	-0.788907035845648	0.432335820131426
0.300461715724953	1.4411773549881	0.153165879729221
0.145595980311305	0.686286025417282	0.494378931008765
-0.00272387110822264	-0.099339302430971	0.921100069490299
0.021560154197393	1.72192860598218	0.0886774459934806
-0.207154646476809	-1.69493028700722	0.0937068332716907
0.230959046819955	1.05065843158695	0.296358926739477
